SARNA.NET PATH	PLANET NAME	COORDINATES	3025 AFFILIATION
/wiki/Eion	Eion	-356.88:-123.71	No record
/wiki/Ejeda	Ejeda	729.79:141.48	No record
/wiki/El_Dorado	El Dorado	266.29:-146.09	Federated Suns
/wiki/El_Giza	El Giza	-68.81:-275.96	Free Worlds League
/wiki/El_Kerak	El Kerak	278.95:-253.00	No record
/wiki/Elba	Elba	-417.90:304.70	No record
/wiki/Elbar	Elbar	126.56:-8.11	Federated Suns
/wiki/Elbing_(FWL)	Elbing (FWL)	-65.46:-71.11	No record
/wiki/Elbing_(HL)	Elbing (HL)	-823.57:813.01	?
/wiki/Electra	Electra	214.38:-325.46	Federated Suns
/wiki/Elektrougli	Elektrougli	-113.11:-185.41	Free Worlds League
/wiki/Eleusis	Eleusis	-166.40:-344.43	Free Worlds League
/wiki/Elgin	Elgin	1.54:-50.97	Capellan Confederation
/wiki/Elidere	Elidere	279.74:76.50	Federated Suns
/wiki/Elissa	Elissa	-39.01:486.53	Elysian Fields
/wiki/Elix	Elix	45.70:71.02	No record
/wiki/Ellengurg	Ellengurg	-297.32:261.34	Lyran Commonwealth
/wiki/Ellijay	Ellijay	-333.78:7.76	Lyran Commonwealth
/wiki/Ellsworth	Ellsworth	-210.27:-241.42	Free Worlds League
/wiki/Elnath	Elnath	18.59:-128.12	Capellan Confederation
/wiki/Eltanin	Eltanin	-1.92:100.07	Draconis Combine
/wiki/Elume	Elume	-372.20:333.45	Lyran Commonwealth
/wiki/Emar	Emar	325.03:344.65	?
/wiki/Emerson	Emerson	171.44:-116.39	Federated Suns
/wiki/Emporia	Emporia	256.48:-6.54	Federated Suns
/wiki/Emris_IV	Emris IV	-88.87:-150.74	Free Worlds League
/wiki/Enchi	Enchi	294.42:-287.78	Federated Suns
/wiki/Enders_Cluster	Enders Cluster	-446.88:69.72	Lyran Commonwealth
/wiki/Engadin	Engadin	19.90:336.51	Draconis Combine
/wiki/Engadine	Engadine	-351.01:357.41	Lyran Commonwealth
/wiki/Enif	Enif	428.78:290.75	Draconis Combine
/wiki/Enkoping	Enkoping	-136.68:104.35	Lyran Commonwealth
/wiki/Enkra	Enkra	?	No record	vanished from maps during the 3rd Succession War
/wiki/Entalun	Entalun	335.53:-0.58	No record
/wiki/Enzesfled	Enzesfled	-380.22:129.87	Lyran Commonwealth
/wiki/Eom	Eom	-18.03:-193.15	Capellan Confederation
/wiki/Epsilon	Epsilon	-315.95:-59.91	Free Worlds League
/wiki/Epsilon_Eridani	Epsilon Eridani	18.34:-21.39	Capellan Confederation
/wiki/Epsilon_Indi	Epsilon Indi	29.18:-15.67	Capellan Confederation
/wiki/Erdvynn	Erdvynn	-453.09:-21.57	No record
/wiki/Erewhon	Erewhon	-185.71:449.04	Morgraine's Valkyrate
/wiki/Erit_cluster	Erit cluster	?	?	?	Does not appear on maps
/wiki/Erod%27s_Escape	Erod's Escape	483.24:-505.27	No record
/wiki/Eromanga	Eromanga	-283.66:-119.33	Free Worlds League
/wiki/Errai	Errai	52.47:3.51	Federated Suns
/wiki/Eschenberg	Eschenberg	-149.27:182.87	No record
/wiki/Escobas	Escobas	-216.70:-127.32	Free Worlds League
/wiki/Espakeh	Espakeh	301.69:344.13	Draconis Combine
/wiki/Espia	Espia	-16.91:-392.47	No record
/wiki/Esteros	Esteros	-157.53:270.52	Lyran Commonwealth
/wiki/Estuan	Estuan	396.21:-308.91	Federated Suns
/wiki/Esztergom	Esztergom	-237.03:-97.62	No record
/wiki/Etiler	Etiler	-377.94:200.42	Lyran Commonwealth
/wiki/Euclid	Euclid	349.22:-71.11	Federated Suns
/wiki/Euschelus	Euschelus	280.60:-392.22	Taurian Concordat
/wiki/Eustatius	Eustatius	457.70:-199.99	Federated Suns
/wiki/Eutin	Eutin	-222.66:151.22	Lyran Commonwealth
/wiki/Evansville	Evansville	293.43:-36.49	Federated Suns
/wiki/Evciler	Evciler	-95.05:359.23	Lyran Commonwealth
/wiki/Everett	Everett	149.65:-92.00	No record
/wiki/Ewanrigg	Ewanrigg	-330.60:289.46	Lyran Commonwealth
/wiki/Exedor	Exedor	-13.17:-209.37	Capellan Confederation
/wiki/Exeter	Exeter	188.29:-8.11	Federated Suns
/wiki/Fable	Fable	193.13:-193.72	No record
/wiki/Fadiffolu	Fadiffolu	-243.35:-244.51	Free Worlds League
/wiki/Fagerholm	Fagerholm	-81.88:-365.58	Free Worlds League
/wiki/Fairfax	Fairfax	353.08:31.46	Federated Suns
/wiki/Fairfield	Fairfield	288.74:46.04	Federated Suns
/wiki/Faleolo	Faleolo	-188.09:-201.78	Free Worlds League
/wiki/Fallen_Stars	Fallen Stars	-478.77:38.97	No record
/wiki/Fallon_II	Fallon II	367.56:48.90	Federated Suns
/wiki/Fallry	Fallry	585.63:292.38	No record
/wiki/False_Dawn	False Dawn	629.74:290.57	No record
/wiki/Falsterbo_(DC)	Falsterbo (DC)	170.74:148.61	Draconis Combine
/wiki/Falsterbo_(HL)	Falsterbo (HL)	-763.72:837.80	?
/wiki/Famdo	Famdo	469.55:-369.43	No record
/wiki/Fanardir	Fanardir	-117.95:-401.51	Magistracy of Canopus
/wiki/Far_Reach	Far Reach	-216.86:567.69	No record
/wiki/Farcry	Farcry	-484.72:250.73	No record
/wiki/Farhome	Farhome	?	?	approximately 90 light years "beyond" the Taurian Concordat
/wiki/Farnsworth	Farnsworth	561.02:31.72	Federated Suns
/wiki/Farstar	Farstar	412.74:446.66	Independent world
/wiki/Farwell	Farwell	140.52:-80.23	Federated Suns
/wiki/Fasa_(system)	Fasa (system)	?	?	Deep periphery (23 light years anti-spinward of Circe)
/wiki/Fathepur	Fathepur	246.61:-261.61	No record
/wiki/Fatima	Fatima	-31.29:175.73	Lyran Commonwealth
/wiki/Fefferfer	Fefferfer	17.14:204.65	No record
/wiki/Feijo	Feijo	687.18:252.14	No record
/wiki/Fellanin_II	Fellanin II	131.99:33.02	Draconis Combine
/wiki/Feltre	Feltre	-20.17:362.10	Draconis Combine
/wiki/Ferihegy	Ferihegy	-389.83:162.67	Lyran Commonwealth
/wiki/Ferleiten	Ferleiten	25.32:353.84	Draconis Combine
/wiki/Ferranil	Ferranil	120.98:403.47	?
/wiki/Ferrara	Ferrara	272.69:-170.42	No record
/wiki/Ferreusvirgo	Ferreusvirgo	-439.39:334.92	No record
/wiki/Ferris	Ferris	583.23:127.78	Outworlds Alliance
/wiki/Ferris_(OC)	Ferris (OC)	-55.35:508.89	Oberon Confederation
/wiki/Fetsund	Fetsund	446.33:-242.71	Federated Suns
/wiki/Fianna	Fianna	-141.34:20.78	Lyran Commonwealth
/wiki/Fieferana	Fieferana	-172.84:-270.76	Free Worlds League
/wiki/Fiery_Plains	Fiery Plains	363.73:-419.28	No record
/wiki/Filtvelt	Filtvelt	506.35:-182.76	Federated Suns
/wiki/Fincastle	Fincastle	322.87:-164.35	Federated Suns
/wiki/Findal	Findal	-523.13:260.76	?
/wiki/Finmark	Finmark	-405.00:335.29	No record
/wiki/Finnalon	Finnalon	55.10:-188.96	No record
/wiki/Finse	Finse	530.10:168.83	No record
/wiki/Finsterwalde	Finsterwalde	-289.60:17.93	Lyran Commonwealth
/wiki/Firenze	Firenze	-401.41:135.34	Lyran Commonwealth
/wiki/Firgrove	Firgrove	249.77:-301.00	Federated Suns
/wiki/Fjaldr	Fjaldr	88.23:-407.44	No record
/wiki/Fjernet	Fjernet	-396.67:250.19	No record
/wiki/Flannagan%27s_Nebulea	Flannagan's Nebulea	192.19:-392.30	Taurian Concordat
/wiki/Flatspin	Flatspin	259.90:-388.67	No record
/wiki/Flaum	Flaum	182.22:-418.44	Taurian Concordat
/wiki/Fletcher_(ROTS)	Fletcher (ROTS)	46.74:-23.73	Capellan Confederation
/wiki/Fletcher_(FWL)	Fletcher (FWL)	-67.68:-211.46	Free Worlds League
/wiki/Fletcher%27s_Feast	Fletcher's Feast	677.01:-220.55	Tortuga Dominions
/wiki/Flintoft	Flintoft	191.38:-335.64	Federated Suns
/wiki/Florarda	Florarda	31.98:-258.77	No record
/wiki/Florida	Florida	-426.47:74.42	Lyran Commonwealth
/wiki/Flushing	Flushing	195.26:-65.13	Federated Suns
/wiki/Flychenia	Flychenia	-181.77:-101.59	No record
/wiki/Flynn	Flynn	636.57:175.99	No record
/wiki/Fomalhaut	Fomalhaut	20.91:5.43	Federated Suns
/wiki/Foochow	Foochow	88.85:-98.19	Capellan Confederation
/wiki/Foot_Fall	Foot Fall	94.53:-110.65	Capellan Confederation
/wiki/Ford	Ford	-191.16:-29.71	Lyran Commonwealth
/wiki/Forkas	Forkas	-211.06:161.11	Lyran Commonwealth
/wiki/Fort_Loudon	Fort Loudon	-32.33:209.08	Lyran Commonwealth
/wiki/Fortymile	Fortymile	193.46:-215.86	Federated Suns
/wiki/Foster	Foster	43.03:1718.95	Clans
/wiki/Franklin	Franklin	250.55:10.88	Federated Suns
/wiki/Frankson	Frankson	554.72:-194.64	No record
/wiki/Franmalin	Franmalin	415.38:-476.49	No record
/wiki/Frazer	Frazer	129.15:-335.84	Federated Suns
/wiki/Fredotto	Fredotto	-171.58:561.80	No record
/wiki/Freedom	Freedom	-64.27:107.73	Lyran Commonwealth
/wiki/Freisland	Freisland	234.79:-119.53	Federated Suns
/wiki/Frobisher	Frobisher	-370.19:-469.95	?
/wiki/Fronc	Fronc	-1.20:-520.38	No record
/wiki/Frondas	Frondas	-17.83:-249.49	Capellan Confederation
/wiki/Fronde	Fronde	-5.94:-253.39	Capellan Confederation
/wiki/Fuentes	Fuentes	-72.84:-146.38	Free Worlds League
/wiki/Fugeres	Fugeres	554.94:-214.71	No record
/wiki/Fujidera	Fujidera	-76.73:-227.04	Free Worlds League
/wiki/Fukuroi	Fukuroi	110.55:135.08	Draconis Combine
/wiki/Furillo	Furillo	-137.18:78.84	Lyran Commonwealth
/wiki/Furud	Furud	-25.32:-286.14	Free Worlds League
/wiki/Futuna	Futuna	-209.48:-192.20	Free Worlds League
/wiki/Fuveau	Fuveau	440.13:-234.33	Federated Suns
/wiki/Fylovar	Fylovar	461.00:-493.21	No record
/wiki/Gabenstad	Gabenstad	-343.34:407.13	No record
/wiki/Gacrux	Gacrux	-86.43:10.80	Lyran Commonwealth
/wiki/Gaeri	Gaeri	662.20:222.38	No record
/wiki/Gahral	Gahral	120.52:-177.80	No record
/wiki/Galatea	Galatea	-53.74:34.32	Lyran Commonwealth
/wiki/Galatia_III	Galatia III	90.66:14.81	Federated Suns
/wiki/Galax	Galax	283.42:-125.43	Federated Suns
/wiki/Galedon	Galedon	331.80:175.12	Draconis Combine
/wiki/Galicia	Galicia	-656.67:1135.48	?
/wiki/Galisteo	Galisteo	-355.66:-75.42	Free Worlds League
/wiki/Gallatin	Gallatin	-160.65:-75.02	Free Worlds League
/wiki/Gallery	Gallery	-198.09:109.05	Lyran Commonwealth
/wiki/Gallis	Gallis	-173.53:-383.14	Magistracy of Canopus
/wiki/Gallitzin	Gallitzin	131.47:-164.55	Federated Suns
/wiki/Galtor_III	Galtor III	193.98:73.63	Federated Suns
/wiki/Galuzzo	Galuzzo	-15.53:250.95	Draconis Combine
/wiki/Gambarare	Gambarare	357.23:-269.93	Federated Suns
/wiki/Gambier	Gambier	381.49:-60.44	Federated Suns
/wiki/Gambilon	Gambilon	-263.38:-385.85	Magistracy of Canopus
/wiki/Gamlestolen	Gamlestolen	601.15:-103.69	No record
/wiki/Gan_Singh	Gan Singh	41.58:-80.23	Capellan Confederation
/wiki/Gandy%27s_Luck	Gandy's Luck	250.02:93.68	Draconis Combine
/wiki/Gangtok	Gangtok	135.04:-475.67	No record
/wiki/Gannett	Gannett	-165.31:-60.96	Free Worlds League
/wiki/Ganshoren	Ganshoren	-43.40:159.28	Lyran Commonwealth
/wiki/Gant	Gant	311.05:-463.73	No record
/wiki/Gardnaus	Gardnaus	118.30:-326.56	No record
/wiki/Garotte	Garotte	?	No record	uncharted
/wiki/Garrison	Garrison	-103.10:181.68	Lyran Commonwealth
/wiki/Garstedt	Garstedt	126.04:384.73	Draconis Combine
/wiki/Gatchina	Gatchina	-270.69:-297.31	Free Worlds League
/wiki/Gatekeeper	Gatekeeper	-23.64:1765.08	Clan Nova Cat / Clan Jade Falcon
/wiki/Gateway	Gateway	-712.64:637.12	?
/wiki/Gatineau	Gatineau	-242.26:299.08	Lyran Commonwealth
/wiki/Gaul	Gaul	513.69:-490.97	No record
/wiki/Gei-Fu	Gei-Fu	57.59:-200.49	Capellan Confederation
/wiki/Geifer	Geifer	37.50:-187.59	Capellan Confederation
/wiki/Genf	Genf	146.82:-124.06	No record
/wiki/Genoa	Genoa	38.99:-60.17	Capellan Confederation
/wiki/Gettorf	Gettorf	-213.60:-539.94	No record
/wiki/Ghaziabad	Ghaziabad	-307.43:-239.31	Free Worlds League
/wiki/Ghent	Ghent	208.85:1155.74	?	Deep periphery
/wiki/Ghorepani	Ghorepani	10.07:-409.38	No record
/wiki/Giausar	Giausar	-207.69:-26.59	Lyran Commonwealth
/wiki/Gibbs	Gibbs	-200.96:159.02	Lyran Commonwealth
/wiki/Gibraltar	Gibraltar	-359.33:-140.89	Free Worlds League
/wiki/Gibson	Gibson	-245.63:-216.66	Free Worlds League
/wiki/Gienah	Gienah	-182.94:-13.06	Lyran Commonwealth
/wiki/Gillfillan%27s_Gold	Gillfillan's Gold	-475.00:113.99	Independent world
/wiki/Gillingham	Gillingham	500.32:-212.96	Federated Suns
/wiki/Ginestra	Ginestra	-110.53:164.49	Lyran Commonwealth
/wiki/Gingeria	Gingeria	-544.17:152.71	?
/wiki/Girondas	Girondas	-152.74:-424.67	No record
/wiki/Gitarama	Gitarama	672.85:265.46	No record
/wiki/Giverny	Giverny	622.74:-84.77	No record
/wiki/Givrodat	Givrodat	-187.28:526.10	?
/wiki/Glabach	Glabach	108.82:443.17	?
/wiki/Gladius_(system)	Gladius (system)	-95.84:72.33	Lyran Commonwealth
/wiki/Glasgow	Glasgow	28.41:-217.16	Capellan Confederation
/wiki/Glengarry	Glengarry	-76.73:77.54	Lyran Commonwealth
/wiki/Glenlivet	Glenlivet	14.50:175.77	No record
/wiki/Glenmora	Glenmora	285.15:53.33	Federated Suns
/wiki/Glentworth	Glentworth	125.79:-319.98	Federated Suns
/wiki/Glevakha	Glevakha	-206.61:-305.90	Free Worlds League
/wiki/Glitnir	Glitnir	600.61:236.67	No record
/wiki/Glory_(planet)	Glory (planet)	98.08:1821.19	Clan Jade Falcon
/wiki/Gniezno	Gniezno	-127.44:-22.18	No record
/wiki/Goat_Path	Goat Path	-154.21:356.09	Lyran Commonwealth
/wiki/Goderich	Goderich	144.39:-49.76	Federated Suns
/wiki/Goetville	Goetville	-261.18:265.76	Lyran Commonwealth
/wiki/Goito	Goito	44.71:332.89	Draconis Combine
/wiki/Golandrinas	Golandrinas	-159.37:403.22	Lyran Commonwealth
/wiki/Goldlure	Goldlure	269.00:108.12	No record
/wiki/Gomeisa	Gomeisa	-49.33:-127.92	Free Worlds League
/wiki/Goodna	Goodna	-28.42:-241.90	Free Worlds League
/wiki/Gorfynt	Gorfynt	-233.43:492.41	?
/wiki/Gorgon_(planet)	Gorgon (planet)	-546.86:269.47	No record
/wiki/Gorki	Gorki	-15.37:-164.66	No record
/wiki/Goshen	Goshen	134.58:-95.33	Capellan Confederation
/wiki/Goslar	Goslar	-654.34:741.7	?
/wiki/Goth_Khakar	Goth Khakar	-332.19:-246.30	Free Worlds League
/wiki/Gotterdammerung	Gotterdammerung	-179.46:468.93	Morgraine's Valkyrate
/wiki/Goubellat	Goubellat	351.02:166.31	Draconis Combine
/wiki/Gouderak	Gouderak	-116.78:-357.21	Free Worlds League
/wiki/Graceland	Graceland	-100.54:247.80	Lyran Commonwealth
/wiki/Graham_IV	Graham IV	-23.51:-10.45	Free Worlds League
/wiki/Gram	Gram	54.24:145.49	Draconis Combine
/wiki/Gran	Gran	-296.04:-172.37	No record
/wiki/Granada	Granada	-667.40:1154.80	?
/wiki/Grand_Base	Grand Base	45.97:-301.00	Capellan Confederation
/wiki/Granera	Granera	-98.16:-332.75	Free Worlds League
/wiki/Grankum	Grankum	577.21:276.44	No record
/wiki/Grants_Station	Grants Station	-67.81:1820.99	Clans
/wiki/Graus	Graus	-100.54:299.34	Lyran Commonwealth
/wiki/Gravenhage	Gravenhage	304.53:428.99	Draconis Combine
/wiki/Gravensteen	Gravensteen	219.45:-134.90	No record
/wiki/Graz	Graz	-216.51:127.78	No record
/wiki/Great_Gorge	Great Gorge	492.00:-268.77	Federated Suns
/wiki/Great_X	Great X	-184.22:289.98	Lyran Commonwealth
/wiki/Greeley	Greeley	448.91:40.57	Federated Suns
/wiki/Greenlaw	Greenlaw	-227.31:160.58	Lyran Commonwealth
/wiki/Greifswald	Greifswald	-659.35:664.24	?
/wiki/Greypearl	Greypearl	461.16:256.61	No record
/wiki/Griffith	Griffith	-333.48:-77.11	Free Worlds League
/wiki/Grobin	Grobin	-98.59:-68.69	No record
/wiki/Gronholt	Gronholt	465.71:-262.97	Federated Suns
/wiki/Grootfontein	Grootfontein	97.36:105.03	No record
/wiki/Grossbach	Grossbach	309.89:-369.41	?
/wiki/Grosvenor	Grosvenor	285.67:-226.24	Federated Suns
/wiki/Groveld_III	Groveld III	386.66:114.24	Federated Suns
/wiki/Grumium	Grumium	-4.92:186.85	Draconis Combine
/wiki/Grunwald	Grunwald	-97.39:204.59	Lyran Commonwealth
/wiki/Gruyeres	Gruyeres	240.50:-216.09	No record
/wiki/Guangzho	Guangzho	-109.75:-287.43	Free Worlds League
/wiki/Guatavita	Guatavita	-286.24:239.73	Lyran Commonwealth
/wiki/Guldra	Guldra	114.35:-464.45	?
/wiki/Gulf_Breeze	Gulf Breeze	-304.39:203.39	Lyran Commonwealth
/wiki/Gulkana	Gulkana	353.34:-179.13	Federated Suns
/wiki/Gunthar	Gunthar	39.25:-385.86	Capellan Confederation
/wiki/Gunzburg	Gunzburg	12.40:290.25	Draconis Combine
/wiki/Gurnet	Gurnet	93.41:-232.74	Federated Suns
/wiki/Gurrnazovo	Gurrnazovo	423.40:-240.69	Federated Suns
/wiki/Gustrell	Gustrell	-66.56:469.98	Oberon Confederation
/wiki/Gwithian	Gwithian	-462.82:1058.26	?	Deep periphery
/wiki/Gwynedd	Gwynedd	-276.16:462.77	No record
/wiki/Gypsum	Gypsum	-281.28:26.25	?	Lyran Commonwealth
/wiki/Haappajarvi	Haappajarvi	137.14:-242.41	Federated Suns
/wiki/Hachiman_(planet)	Hachiman (planet)	252.60:153.29	Draconis Combine
/wiki/Haddings	Haddings	-43.98:14.06	No record
/wiki/Hadnall	Hadnall	136.63:-264.57	Federated Suns
/wiki/Haerhbin	Haerhbin	-6.45:-215.17	No record
/wiki/Haggard	Haggard	-476.70:59.81	No record
/wiki/Hagiwawa	Hagiwawa	123.47:112.95	Draconis Combine
/wiki/Hahira	Hahira	549.65:-101.36	Federated Suns
/wiki/Hainfeld	Hainfeld	-13.45:268.53	Draconis Combine
/wiki/Hakkaido	Hakkaido	267.64:228.59	?
/wiki/Halesowen	Halesowen	36.44:251.73	Draconis Combine
/wiki/Halfway	Halfway	-252.36:86.65	Lyran Commonwealth
/wiki/Halgrim	Halgrim	623.10:155.54	No record
/wiki/Halifax	Halifax	-440.63:129.87	Lyran Commonwealth
/wiki/Hall	Hall	-13.95:-44.56	Capellan Confederation
/wiki/Halla	Halla	512.70:205.67	No record
/wiki/Halloran_V	Halloran V	72.84:-77.11	Federated Suns
/wiki/Halmyre_Deans	Halmyre Deans	-125.79:98.88	Lyran Commonwealth
/wiki/Halstead_Station	Halstead Station	78.00:44.22	Draconis Combine
/wiki/Hamal	Hamal	64.83:-43.78	Capellan Confederation
/wiki/Hamar	Hamar	591.45:498.20	?
/wiki/Hofn	Hofn	?	?	Jàrnfòlk worlds
/wiki/Hamburg	Hamburg	-616.73:801.03	?
/wiki/Hamilton	Hamilton	-150.64:223.59	Lyran Commonwealth
/wiki/Hamilton_(FWL)	Hamilton (FWL)	-35.66:-81.88	Free Worlds League
/wiki/Hammer_(planet)	Hammer (planet)	-369.92:-143.79	Free Worlds League
/wiki/Handa	Handa	274.57:141.59	Draconis Combine
/wiki/Hanover	Hanover	167.11:366.77	Draconis Combine
/wiki/Hanseta	Hanseta	287.49:-354.81	No record
/wiki/Harbin	Harbin	17.57:-224.86	No record
/wiki/Hardcore	Hardcore	-198.14:-476.58	Magistracy of Canopus
/wiki/Hardisey%27s_Haven	Hardisey's Haven	-414.32:-92.31	Circinus Federation
/wiki/Harlez	Harlez	-510.04:148.65	No record
/wiki/Harloc	Harloc	41.84:-226.04	Capellan Confederation
/wiki/Harminous	Harminous	-185.83:-447.58	Magistracy of Canopus
/wiki/Harmony	Harmony	-141.54:-171.84	Free Worlds League
/wiki/Harpster	Harpster	213.09:83.01	Federated Suns
/wiki/Harris	Harris	-140.02:797.45	?
/wiki/Harrow%27s_Sun	Harrow's Sun	261.65:71.56	Federated Suns
/wiki/Harsefeld	Harsefeld	-17.83:-142.98	Free Worlds League
/wiki/Hartshill	Hartshill	323.38:410.51	Draconis Combine
/wiki/Harvest	Harvest	-62.05:375.29	Draconis Combine
/wiki/Hassad	Hassad	-29.97:-161.76	Free Worlds League
/wiki/Hassi_R%27mel	Hassi R'mel	288.52:280.85	Draconis Combine
/wiki/Hastur	Hastur	-82.92:-405.20	No record
/wiki/Haublan	Haublan	-500.59:580.34	?
/wiki/Havdhem	Havdhem	183.14:186.87	Draconis Combine
/wiki/Hawktor	Hawktor	450.40:-335.52	No record
/wiki/Haynesville	Haynesville	454.85:80.15	Federated Suns
/wiki/Hazeldean	Hazeldean	-408.95:-166.64	Free Worlds League
/wiki/Hazelhurst	Hazelhurst	549.65:65.83	Federated Suns
/wiki/Hean	Hean	74.63:-14.62	Federated Suns
/wiki/Heart_Fjord	Heart Fjord	-135.16:-204.82	No record
/wiki/Heathville	Heathville	-509.44:92.49	?
/wiki/Hecheng	Hecheng	332.08:-268.14	Federated Suns
/wiki/Hechnar	Hechnar	-16.81:-26.24	No record
/wiki/Hector_(planet)	Hector (planet)	150.10:1755.47	Clan Ice Hellion
/wiki/Hednesford	Hednesford	-365.66:-230.48	Free Worlds League
/wiki/Hegel	Hegel	-239.69:127.05	No record
/wiki/Heidelburg	Heidelburg	-300.92:512.04	?
/wiki/Heiligendreuz	Heiligendreuz	3.35:277.83	Draconis Combine
/wiki/Helduza	Helduza	-517.68:281.17	?
/wiki/Helen	Helen	57.41:10.11	Federated Suns
/wiki/Heliat	Heliat	124.16:-489.21	No record
/wiki/Heligoland	Heligoland	86.00:-146.09	Capellan Confederation
/wiki/Helios_(planet)	Helios (planet)	-367.96:-414.28	Unknown Planet
/wiki/Helixmar	Helixmar	175.43:-204.53	No record
/wiki/Hell%27s_Paradise	Hell's Paradise	-293.52:-66.33	No record
/wiki/Helland	Helland	489.22:245.05	No record
/wiki/Hellespont	Hellespont	235.35:-516.01	No record
/wiki/Hellgate	Hellgate	39.21:1828.96	Clan Steel Viper
/wiki/Hellos_Minor	Hellos Minor	-185.34:-182.25	Free Worlds League
/wiki/Helm	Helm	-133.52:-58.61	Free Worlds League
/wiki/Helsingfors	Helsingfors	143.60:153.81	Draconis Combine
/wiki/Helvetica	Helvetica	-232.39:-575.50	No record
/wiki/Hephzibah	Hephzibah	457.19:-168.74	Federated Suns
/wiki/Herat_(FS)	Herat (FS)	?	No record	located close to Branzoll and Kluane
/wiki/Herbania	Herbania	-276.09:395.89	No record
/wiki/Here	Here	-150.06:448.01	Lyran Commonwealth
/wiki/Hergazil	Hergazil	643.33:131.45	No record
/wiki/Hermagor	Hermagor	23.76:388.98	Draconis Combine
/wiki/Herndon	Herndon	225.24:334.75	Draconis Combine
/wiki/Herotitus	Herotitus	58.70:-433.17	Independent world
/wiki/Herrmaz	Herrmaz	-241.20:-449.47	No record
/wiki/Herzberg	Herzberg	-309.93:21.41	Lyran Commonwealth
/wiki/Hesperus	Hesperus	-123.51:47.07	Lyran Commonwealth
/wiki/Hexare	Hexare	30.99:-234.83	Capellan Confederation
/wiki/Hiberius	Hiberius	-512.63:65.46	No record
/wiki/Hibuarius	Hibuarius	-38.66:-413.67	No record
/wiki/Hickok	Hickok	431.87:-5.00	Federated Suns
/wiki/Highspire	Highspire	100.21:-120.03	Capellan Confederation
/wiki/Hildaman	Hildaman	170.52:90.26	No record
/wiki/Hillerod	Hillerod	-128.16:142.88	Lyran Commonwealth
/wiki/Hinckley	Hinckley	-452.03:99.41	Lyran Commonwealth
/wiki/Hindmarsh	Hindmarsh	-195.32:-273.65	Free Worlds League
/wiki/Hiratsuka	Hiratsuka	-258.30:-255.19	Free Worlds League
/wiki/Hirtshals	Hirtshals	-328.81:511.42	?
/wiki/Hivrannee	Hivrannee	625.59:-6.03	Federated Suns
/wiki/Hoard	Hoard	38.24:1865.31	Clans
/wiki/Hobbs	Hobbs	255.19:-245.80	Federated Suns
/wiki/Hobson	Hobson	214.04:-286.00	Federated Suns
/wiki/Hoensbroek	Hoensbroek	484.92:-131.90	No record
/wiki/Hoff	Hoff	263.97:36.92	Federated Suns
/wiki/Hohenems	Hohenems	-18.36:348.40	Draconis Combine
/wiki/Hollabrunn	Hollabrunn	-208.20:33.54	Lyran Commonwealth
/wiki/Holloway	Holloway	64.83:-303.61	Capellan Confederation
/wiki/Holmsbu	Holmsbu	57.67:441.91	Draconis Combine
/wiki/Holt	Holt	-49.33:-103.66	Free Worlds League
/wiki/Homam	Homam	146.19:52.28	Draconis Combine
/wiki/Home	Home	-278.41:-165.15	Free Worlds League
/wiki/Homer_(Clan)	Homer (Clan)	-90.83:1785.07	Clan Cloud Cobra /
/wiki/Homestead	Homestead	57.85:-285.64	Capellan Confederation
/wiki/Hongor	Hongor	389.77:316.53	Draconis Combine
/wiki/Hongqiao	Hongqiao	-227.01:-234.33	Free Worlds League
/wiki/Hood_IV	Hood IV	-268.90:371.97	Lyran Commonwealth
/wiki/Hoonaar	Hoonaar	460.63:-264.98	Federated Suns
/wiki/Horatius	Horatius	-439.37:-345.94	Marian Hegemony
/wiki/Horneburg	Horneburg	-225.22:168.14	Lyran Commonwealth
/wiki/Hornir%27s_Keep	Hornir's Keep	-258.17:-33.87	No record
/wiki/Horsham	Horsham	155.23:-357.51	Federated Suns
/wiki/Hortense	Hortense	487.66:-145.59	Federated Suns
/wiki/Hot_Springs	Hot Springs	-170.46:370.42	Lyran Commonwealth
/wiki/Housekarle	Housekarle	33.31:-278.85	Capellan Confederation
/wiki/Howick	Howick	-343.58:318.10	Lyran Commonwealth
/wiki/Howrah	Howrah	-219.58:-281.24	Free Worlds League
/wiki/Hoyleton	Hoyleton	505.75:-52.11	Federated Suns
/wiki/Hrafn	Hrafn	615.81:234.39	No record
/wiki/Hsien	Hsien	5.68:-54.72	Capellan Confederation
/wiki/Huaide	Huaide	376.60:288.67	Draconis Combine
/wiki/Huan	Huan	304.53:98.88	Draconis Combine
/wiki/Hudeiba	Hudeiba	-78.53:-287.43	Free Worlds League
/wiki/Huesta	Huesta	-431.58:34.40	No record
/wiki/Humansville	Humansville	552.49:-32.57	Federated Suns
/wiki/Hun_Ho	Hun Ho	250.02:137.67	Draconis Combine
/wiki/Hunan	Hunan	71.16:-96.63	Capellan Confederation
/wiki/Hunter%27s_Paradise	Hunter's Paradise	-599.18:134.53	No record
/wiki/Huntington	Huntington	-395.18:-188.00	Free Worlds League
/wiki/Huntress	Huntress	48.08:1743.61	Clan Smoke Jaguar
/wiki/Hurgh	Hurgh	128.92:-172.23	No record
/wiki/Hurik	Hurik	77.74:-399.14	Capellan Confederation
/wiki/Huron	Huron	314.86:-72.42	Federated Suns
/wiki/Hustaing	Hustaing	55.02:-247.40	Capellan Confederation
