SARNA.NET PATH	PLANET NAME	COORDINATES	3025 AFFILIATION
/wiki/Elgin	Elgin	1.54:-50.97	Capellan Confederation
/wiki/Elidere	Elidere	279.94:75.95	Federated Suns
/wiki/Elissa	Elissa	-39.05:483.08	Elysian Fields
/wiki/Elix	Elix	45.70:71.02	No record
/wiki/Ellengurg	Ellengurg	-297.55:259.48	Lyran Commonwealth
/wiki/Ellijay	Ellijay	-334.03:-7.71	Lyran Commonwealth
/wiki/Ellsworth	Ellsworth	-210.43:-239.71	Free Worlds League
/wiki/Elnath	Elnath	18.60:-127.21	Capellan Confederation
/wiki/Eltanin	Eltanin	-1.91:99.37	Draconis Combine
/wiki/Elume	Elume	-372.48:331.08	Lyran Commonwealth
/wiki/Emar	Emar	325.04:344.71	No record
/wiki/Emerson	Emerson	171.57:-115.57	Federated Suns
/wiki/Emporia	Emporia	256.66:-6..50	Federated Suns
/wiki/Emris_IV	Emris IV	-88.93:-149.42	Free Worlds League
/wiki/Enchi	Enchi	294.42:-287.78	Federated Suns
/wiki/Enders_Cluster	Enders Cluster	-447.22:69.23	Lyran Commonwealth
/wiki/Engadin	Engadin	19.90:336.51	Draconis Combine
/wiki/Engadine	Engadine	-351.28:354.87	Lyran Commonwealth
/wiki/Enif	Enif	429.09:288.69	Draconis Combine
/wiki/Enkoping	Enkoping	-136.79:103.61	Lyran Commonwealth
/wiki/Enkra	Enkra	119.29:-410.73	Aurigan Coalition
/wiki/Entalun	Entalun	335.78:-0.57	No record
/wiki/Enzesfled	Enzesfled	-380.51:128.94	Lyran Commonwealth
/wiki/Eom	Eom	-18.04:-191.79	Capellan Confederation
/wiki/Epsilon	Epsilon	-316.18:-59.50	Free Worlds League
/wiki/Epsilon_Eridani	Epsilon Eridani	18.35:-21.25	Capellan Confederation
/wiki/Epsilon_Indi	Epsilon Indi	29.20:-15.56	Capellan Confederation
/wiki/Erdvynn	Erdvynn	-453.56:-21.35	No record
/wiki/Erewhon	Erewhon	-185.85:445.86	Morgraine's Valkyrate
/wiki/Erod%27s_Escape	Erod's Escape	483.63:-501.89	No record
/wiki/Eromanga	Eromanga	-283.87:-118.49	Free Worlds League
/wiki/Errai	Errai	52.51:3.48	Federated Suns
/wiki/Eschenberg	Eschenberg	-149.41:181.55	No record
/wiki/Escobas	Escobas	-216.70:-127.32	Free Worlds League
/wiki/Espakeh	Espakeh	301.91:341.68	Draconis Combine
/wiki/Espia	Espia	-16.91:-392.47	No record
/wiki/Esteros	Esteros	-157.53:270.52	Lyran Commonwealth
/wiki/Estuan	Estuan	396.52:-306.72	Federated Suns
/wiki/Esztergom	Esztergom	-237.03:-97.62	No record
/wiki/Etiler	Etiler	-377.94:200.42	Lyran Commonwealth
/wiki/Euclid	Euclid	349.47:-70.61	Federated Suns
/wiki/Euschelus	Euschelus	280.79:-389.43	Taurian Concordat
/wiki/Eustatius	Eustatius	458.05:-198.58	Federated Suns
/wiki/Eutin	Eutin	-222.66:151.22	Lyran Commonwealth
/wiki/Evansville	Evansville	293.64:-36.23	Federated Suns
/wiki/Evciler	Evciler	-95.05:359.23	Lyran Commonwealth
/wiki/Everett	Everett	149.72:-91.35	No record
/wiki/Ewanrigg	Ewanrigg	-330.60:289.46	Lyran Commonwealth
/wiki/Exedor	Exedor	-13.17:-209.37	Capellan Confederation
/wiki/Exeter	Exeter	188.43:-8.05	Federated Suns
/wiki/Fable	Fable	193.13:-193.72	No record
/wiki/Fadiffolu	Fadiffolu	-243.35:-244.51	Free Worlds League
/wiki/Fager	Fager	90.982:-1590.71	No record
/wiki/Fagerholm	Fagerholm	-81.88:-365.58	Free Worlds League
/wiki/Fairfax	Fairfax	353.33:31.21	Federated Suns
/wiki/Fairfield	Fairfield	288.95:44.70	Federated Suns
/wiki/Faleolo	Faleolo	-188.09:-201.78	Free Worlds League
/wiki/Fallen_Stars	Fallen Stars	-479.14:38.72	No record
/wiki/Fallon_II	Fallon II	367.83:48.54	Federated Suns
/wiki/Fallry	Fallry	587.89:290.11	No record
/wiki/False_Dawn	False Dawn	632.69:288.31	No record
/wiki/Falsterbo_(DC)	Falsterbo	170.86:147.55	Draconis Combine
/wiki/Falsterbo_(HL)	Falsterbo (HL)	-763.72:837.80	No record
/wiki/Famdo	Famdo	469.55:-369.43	No record
/wiki/Fanardir	Fanardir	-118.03:-398.68	Magistracy of Canopus
/wiki/Far_Reach	Far Reach	-216.86:567.69	No record
/wiki/Farcry	Farcry	-485.09:248.96	No record
/wiki/Farnsworth	Farnsworth	561.44:31.49	Federated Suns
/wiki/Farstar	Farstar	412.98:443.52	Independent world
/wiki/Farwell	Farwell	140.62:-79.67	Federated Suns
/wiki/Fathepur	Fathepur	246.78:-259.76	No record
/wiki/Fatima	Fatima	-31.29:175.73	Lyran Commonwealth
/wiki/Fefferfer	Fefferfer	17.14:204.65	No record
/wiki/Feijo	Feijo	691.06:250.20	No record
/wiki/Fellanin_II	Fellanin II	132.08:32.77	Draconis Combine
/wiki/Feltre	Feltre	-20.17:362.10	Draconis Combine
/wiki/Ferihegy	Ferihegy	-389.83:162.67	Lyran Commonwealth
/wiki/Ferleiten	Ferleiten	25.32:353.84	Draconis Combine
/wiki/Ferranil	Ferranil	121.05:403.60	No record
/wiki/Ferrara	Ferrara	272.89:-169.22	No record
/wiki/Ferreusvirgo	Ferreusvirgo	-439.43:334.98	No record
/wiki/Ferris	Ferris	583.67:126.87	Outworlds Alliance
/wiki/Ferris_(OC)	Ferris	-55.39:506.36	Oberon Confederation
/wiki/Fetsund	Fetsund	446.66:-240.99	Federated Suns
/wiki/Fianna	Fianna	-141.34:20.78	Lyran Commonwealth
/wiki/Fieferana	Fieferana	-172.84:-270.76	Free Worlds League
/wiki/Fiery_Plains	Fiery Plains	363.99:-416.32	No record
/wiki/Filtvelt	Filtvelt	506.64:-181.53	Federated Suns
/wiki/Fincastle	Fincastle	323.11:-163.19	Federated Suns
/wiki/Findal	Findal	-523.54:258.92	No record
/wiki/Finmark	Finmark	-405.35:332.89	No record
/wiki/Finnalon	Finnalon	55.10:-188.96	No record
/wiki/Finse	Finse	531.47:166.88	No record
/wiki/Finsterwalde	Finsterwalde	-289.60:17.93	Lyran Commonwealth
/wiki/Firenze	Firenze	-401.41:135.34	Lyran Commonwealth
/wiki/Firgrove	Firgrove	249.96:-298.88	Federated Suns
/wiki/Fjaldr	Fjaldr	88.23:-407.44	Aurigan Coalition
/wiki/Fjernet	Fjernet	-397.00:248.39	No record
/wiki/Flannagan%27s_Nebulea	Flannagan's Nebulea	222.82:-385.18	Taurian Concordat
/wiki/Flatspin	Flatspin	260.08:-385.93	No record
/wiki/Flaum	Flaum	182.35:-415.47	Taurian Concordat
/wiki/Fletcher_(CC)	Fletcher (CC)	46.77:-23.56	Capellan Confederation
/wiki/Fletcher_(FWL)	Fletcher (FWL)	-67.68:-211.46	Free Worlds League
/wiki/Fletcher%27s_Feast	Fletcher's Feast	677.50:-218.96	Tortuga Dominions
/wiki/Flintoft	Flintoft	191.54:-333.27	Federated Suns
/wiki/Florarda	Florarda	31.98:-258.77	No record
/wiki/Florida	Florida	-426.81:73.89	Lyran Commonwealth
/wiki/Flushing	Flushing	195.41:-64.67	Federated Suns
/wiki/Flychenia	Flychenia	-181.77:-101.59	No record
/wiki/Flynn	Flynn	639.64:174.67	No record
/wiki/Fomalhaut	Fomalhaut	20.93:5.38	Federated Suns
/wiki/Foochow	Foochow	88.85:-98.19	Capellan Confederation
/wiki/Foot_Fall	Foot Fall	94.53:-110.65	Capellan Confederation
/wiki/Ford	Ford	-191.16:-29.71	Lyran Commonwealth
/wiki/Forkas	Forkas	-211.06:161.11	Lyran Commonwealth
/wiki/Fort_Loudon	Fort Loudon	-32.33:209.08	Lyran Commonwealth
/wiki/Fortymile	Fortymile	193.59:-214.33	Federated Suns
/wiki/Foster	Foster	43.03:1718.95	Clan
/wiki/Franklin	Franklin	250.74:10.81	Federated Suns
/wiki/Frankson	Frankson	555.12:-193.26	No record
/wiki/Franmalin	Franmalin	415.69:-473.20	No record
/wiki/Frazer	Frazer	129.15:-335.84	Federated Suns
/wiki/Fredotto	Fredotto	-171.59:561.81	No record
/wiki/Freedom	Freedom	-64.28:107.74	Lyran Commonwealth
/wiki/Freisland	Freisland	234.97:-118.69	Federated Suns
/wiki/Frobisher	Frobisher	-370.19:-469.95	No record
/wiki/Fronc	Fronc	-1.12:-517.35	No record
/wiki/Frondas	Frondas	-17.9:-247.7	Capellan Confederation
/wiki/Fronde	Fronde	-6.0:-251.6	Capellan Confederation
/wiki/Fr%C3%B6islandis	Fröislandis	90.982:-1590.71	No record
/wiki/Fuentes	Fuentes	-79.9:-145.4	Free Worlds League
/wiki/Fugeres	Fugeres	555.36:-213.19	No record
/wiki/Fujidera	Fujidera	-76.73:-227.04	Free Worlds League
/wiki/Fukuroi	Fukuroi	110.62:134.11	Draconis Combine
/wiki/Furillo	Furillo	-137.18:78.84	Lyran Commonwealth
/wiki/Furud	Furud	-25.32:-286.14	Free Worlds League
/wiki/Futuna	Futuna	-209.48:-192.20	Free Worlds League
/wiki/Fuveau	Fuveau	440.45:-232.67	Federated Suns
/wiki/Fylovar	Fylovar	461.35:489.81	No record
/wiki/Gabenstad	Gabenstad	-343.63:404.22	No record
/wiki/Gacrux	Gacrux	-86.43:10.80	Lyran Commonwealth
/wiki/Gaeri	Gaeri	665.68:220.69	No record
/wiki/Gahral	Gahral	120.52:-177.80	No record
/wiki/Galatea	Galatea	-53.74:34.32	No record
/wiki/Galatia_III	Galatia III	90.72:14.23	Federated Suns
/wiki/Galax	Galax	283.63:-124.55	Federated Suns
/wiki/Galedon	Galedon	331.99:173.89	Draconis Combine
/wiki/Galicia	Galicia	-656.67:1135.48	No record
/wiki/Galisteo	Galisteo	-355.66:-75.42	Free Worlds League
/wiki/Gallatin	Gallatin	-160.65:-75.02	Free Worlds League
/wiki/Gallery	Gallery	-198.09:109.05	Lyran Commonwealth
/wiki/Gallis	Gallis	-173.66:-380.43	Magistracy of Canopus
/wiki/Gallitzin	Gallitzin	131.47:-164.55	Federated Suns
/wiki/Galtor_III	Galtor III	194.12:73.10	Federated Suns
/wiki/Galuzzo	Galuzzo	-15.53:250.95	Draconis Combine
/wiki/Gambarare	Gambarare	357.24:-269.94	Federated Suns
/wiki/Gambier	Gambier	381.78:-60.02	Federated Suns
/wiki/Gambilon	Gambilon	-263.59:-382.84	Magistracy of Canopus
/wiki/Gamlestolen	Gamlestolen	601.16:-103.71	No record
/wiki/Gan_Singh	Gan Singh	41.58:-80.23	Capellan Confederation
/wiki/Gandy%27s_Luck	Gandy's Luck	250.21:93.01	Draconis Combine
/wiki/Gangtok	Gangtok	135.19:-472.32	Aurigan Coalition
/wiki/Gannett	Gannett	-165.31:-60.96	Free Worlds League
/wiki/Ganshoren	Ganshoren	-43.40:159.28	Lyran Commonwealth
/wiki/Gant	Gant	311.29:-460.55	No record
/wiki/Gardnaus	Gardnaus	118.30:-326.56	No record
/wiki/Garotte	Garotte	-456.61:261.64	No record
/wiki/Garrison	Garrison	-103.10:181.68	Lyran Commonwealth
/wiki/Garstedt	Garstedt	126.14:382.00	Draconis Combine
/wiki/Gatchina	Gatchina	-270.69:-297.31	Free Worlds League
/wiki/Gatekeeper	Gatekeeper	-23.64:1765.08	Clans
/wiki/Gateway	Gateway	-712.64:637.12	No record
/wiki/Gatineau	Gatineau	-242.26:299.08	Lyran Commonwealth
/wiki/Gaul	Gaul	514.08:-487.59	No record
/wiki/Gei-Fu	Gei-Fu	57.59:-200.49	Capellan Confederation
/wiki/Geifer	Geifer	37.50:-187.59	Capellan Confederation
/wiki/Genf	Genf	146.82:-124.06	No record
/wiki/Genoa	Genoa	38.99:-60.17	Capellan Confederation
/wiki/Gettorf	Gettorf	-213.79:-536.11	No record
/wiki/Ghaziabad	Ghaziabad	-307.43:-239.31	Free Worlds League
/wiki/Ghent	Ghent	208.85:1155.74	No record
/wiki/Ghorepani	Ghorepani	10.07:-409.38	No record
/wiki/Giausar	Giausar	-207.69:-26.59	Lyran Commonwealth
/wiki/Gibbs	Gibbs	-200.96:159.02	Lyran Commonwealth
/wiki/Gibraltar	Gibraltar	-359.33:-140.89	Free Worlds League
/wiki/Gibson	Gibson	-245.63:-216.66	Free Worlds League
/wiki/Gienah	Gienah	-182.94:-13.06	Lyran Commonwealth
/wiki/Gillfillan%27s_Gold	Gillfillan's Gold	-475.37:113.18	Independent world
/wiki/Gillingham	Gillingham	500.69:-211.46	Federated Suns
/wiki/Ginestra	Ginestra	-110.53:164.49	Lyran Commonwealth
/wiki/Gingeria	Gingeria	-544.59:151.64	No record
/wiki/Girondas	Girondas	152.92:-421.68	No record
/wiki/Gitarama	Gitarama	676.50:263.40	No record
/wiki/Giverny	Giverny	623.21:-84.17	No record
/wiki/Givrodat	Givrodat	-187.43:522.38	No record
/wiki/Glabach	Glabach	108.82:443.25	No record
/wiki/Gladius_(system)	Gladius	-95.84:72.33	Lyran Commonwealth
/wiki/Glasgow	Glasgow	28.41:-217.16	Capellan Confederation
/wiki/Glengarry	Glengarry	-76.73:77.54	Lyran Commonwealth
/wiki/Glenlivet	Glenlivet	14.50:175.77	No record
/wiki/Glenmora	Glenmora	285.37:52.94	Federated Suns
/wiki/Glentworth	Glentworth	125.79:-319.98	Federated Suns
/wiki/Glevakha	Glevakha	-206.61:-305.90	Free Worlds League
/wiki/Glitnir	Glitnir	603.11:234.85	No record
/wiki/Glory_(system)	Glory	98.08:1821.19	Clans
/wiki/Gniezno	Gniezno	-127.44:-22.18	No record
/wiki/Goat_Path	Goat Path	-154.21:356.09	Lyran Commonwealth
/wiki/Goderich	Goderich	144.49:-49.42	Federated Suns
/wiki/Goetville	Goetville	-261.18:265.76	Lyran Commonwealth
/wiki/Goito	Goito	44.71:332.89	Draconis Combine
/wiki/Golandrinas	Golandrinas	-159.49:400.36	Lyran Commonwealth
/wiki/Goldlure	Goldlure	269.00:108.12	No record
/wiki/Gomeisa	Gomeisa	-49.33:-127.92	Free Worlds League
/wiki/Goodna	Goodna	-28.42:-241.90	Free Worlds League
/wiki/Gorfynt	Gorfynt	-233.62:488.93	No record
/wiki/Gorgon_(system)	Gorgon	-547.28:267.57	No record
/wiki/Gorki	Gorki	-15.37:-164.66	No record
/wiki/Goshen	Goshen	134.67:-94.65	Capellan Confederation
/wiki/Goslar	Goslar	-654.34:741.7	No record
/wiki/Goth_Khakar	Goth Khakar	-332.19:-246.30	Free Worlds League
/wiki/Gotterdammerung	Gotterdammerung	-179.59:465.61	Morgraine's Valkyrate
/wiki/Goubellat	Goubellat	351.29:165.13	Draconis Combine
/wiki/Gouderak	Gouderak	-116.87:-354.68	Free Worlds League
/wiki/Graceland	Graceland	-100.54:247.80	Lyran Commonwealth
/wiki/Graham_IV	Graham IV	-23.51:-10.45	Free Worlds League
/wiki/Gram	Gram	54.27:144.45	Draconis Combine
/wiki/Gran	Gran	-296.04:-172.37	No record
/wiki/Granada	Granada	-667.40:1154.80	No record
/wiki/Grand_Base	Grand Base	45.97:-301.00	Capellan Confederation
/wiki/Granera	Granera	-98.16:-332.75	Free Worlds League
/wiki/Grankum	Grankum	579.33:274.30	No record
/wiki/Grants_Station	Grants Station	-67.81:1820.99	Clan
/wiki/Graus	Graus	-100.54:299.34	Lyran Commonwealth
/wiki/Gravenhage	Gravenhage	304.75:425.98	Draconis Combine
/wiki/Gravensteen	Gravensteen	219.61:-133.94	No record
/wiki/Graz	Graz	-216.51:127.78	No record
/wiki/Great_Gorge	Great Gorge	492.68:-266.87	Federated Suns
/wiki/Great_X	Great X	-184.22:289.98	Lyran Commonwealth
/wiki/Greeley	Greeley	449.25:40.27	Federated Suns
/wiki/Greenlaw	Greenlaw	-227.31:160.58	Lyran Commonwealth
/wiki/Greifswald	Greifswald	-659.35:664.24	No record
/wiki/Greypearl	Greypearl	461.44:254.63	No record
/wiki/Griffith	Griffith	-333.48:-77.11	Free Worlds League
/wiki/Grobin	Grobin	-98.59:-68.69	No record
/wiki/Gronholt	Gronholt	466.05:-261.11	Federated Suns
/wiki/Grootfontein	Grootfontein	97.36:105.03	No record
/wiki/Grossbach	Grossbach	309.89:-369.41	Taurian Concordat
/wiki/Grosvenor	Grosvenor	285.88:-224.64	Federated Suns
/wiki/Groveld_III	Groveld III	386.96:113.43	Federated Suns
/wiki/Grumium	Grumium	-4.92:186.85	Draconis Combine
/wiki/Grunwald	Grunwald	-97.39:204.59	Lyran Commonwealth
/wiki/Gruyeres	Gruyeres	240.68:-214.56	No record
/wiki/Guangzho	Guangzho	-109.75:-287.43	Free Worlds League
/wiki/Guatavita	Guatavita	-286.24:239.73	Lyran Commonwealth
/wiki/Guldra	Guldra	114.42:-461.16	Aurigan Coalition
/wiki/Gulf_Breeze	Gulf Breeze	-304.39:203.39	Lyran Commonwealth
/wiki/Gulkana	Gulkana	353.61:-177.86	Federated Suns
/wiki/Gunthar	Gunthar	39.25:-385.86	Capellan Confederation
/wiki/Gunzburg	Gunzburg	12.39:290.25	Draconis Combine
/wiki/Gurnet	Gurnet	93.41:-232.74	Federated Suns
/wiki/Gurrnazovo	Gurrnazovo	423.41:-240.70	Federated Suns
/wiki/Gustrell	Gustrell	-66.62:466.65	Oberon Confederation
/wiki/Gwithian	Gwithian	-462.82:1058.26	No record
/wiki/Gwynedd	Gwynedd	-276.41:459.46	No record
/wiki/Gypsum	Gypsum	-281.28:26.25	Lyran Commonwealth
/wiki/Haappajarvi	Haappajarvi	137.14:-242.41	Federated Suns
/wiki/Hachiman_(system)	Hachiman	252.79:152.20	Draconis Combine
/wiki/Haddings	Haddings	-43.98:14.06	Hidden system
/wiki/Hadnall	Hadnall	136.63:-264.57	Federated Suns
/wiki/Haerhbin	Haerhbin	-6.45:-215.17	No record
/wiki/Haggard	Haggard	-477.07:59.41	No record
/wiki/Hagiwawa	Hagiwawa	123.55:112.14	Draconis Combine
/wiki/Hahira	Hahira	550.06:-100.64	Federated Suns
/wiki/Hainfeld	Hainfeld	-13.45:268.53	Draconis Combine
/wiki/Hakkaido	Hakkaido	267.64:228.59	No record
/wiki/Halesowen	Halesowen	36.43:251.72	Draconis Combine
/wiki/Halfway	Halfway	-252.36:86.65	Lyran Commonwealth
/wiki/Halgrim	Halgrim	625.96:154.93	No record
/wiki/Halifax	Halifax	-440.98:128.94	Lyran Commonwealth
/wiki/Hall	Hall	-13.95:-44.56	Capellan Confederation
/wiki/Halla	Halla	513.80:204.11	No record
/wiki/Halloran_V	Halloran V	72.84:-77.11	Federated Suns
/wiki/Halmyre_Deans	Halmyre Deans	-125.79:98.88	Lyran Commonwealth
/wiki/Halstead_Station	Halstead Station	78.05:43.44	Draconis Combine
/wiki/Hamal	Hamal	64.83:-43.78	Capellan Confederation
/wiki/Hamar	Hamar	597.25:499.98	No record
/wiki/Hofn	Hofn	605.39:549.99	No record
/wiki/Hamburg	Hamburg	-616.73:801.03	No record
/wiki/Hamilton	Hamilton	-150.64:223.59	Lyran Commonwealth
/wiki/Hamilton_(FWL)	Hamilton (FWL)	-35.66:-81.88	Free Worlds League
/wiki/Hammer_(system)	Hammer	-369.92:-143.79	Free Worlds League
/wiki/Handa	Handa	274.77:140.57	Draconis Combine
/wiki/Hanover	Hanover	167.23:364.20	Draconis Combine
/wiki/Hanseta	Hanseta	287.70:-352.31	No record
/wiki/Harbin	Harbin	17.57:-224.86	No record
/wiki/Hardcore	Hardcore	-198.28:-473.21	Magistracy of Canopus
/wiki/Hardisey%27s_Haven	Hardisey's Haven	-414.63:-91.68	Circinus Federation
/wiki/Harlez	Harlez	-510.43:147.61	No record
/wiki/Harloc	Harloc	41.84:-226.04	Capellan Confederation
/wiki/Harminous	Harminous	-185.97:-444.40	Magistracy of Canopus
/wiki/Harmony	Harmony	-141.54:-171.84	Free Worlds League
/wiki/Harpster	Harpster	213.25:82.41	Federated Suns
/wiki/Harris	Harris	-140.02:797.45	No record
/wiki/Harrow%27s_Sun	Harrow's Sun	261.85:71.04	Federated Suns
/wiki/Harsefeld	Harsefeld	-17.83:-142.98	Free Worlds League
/wiki/Hartshill	Hartshill	323.63:407.59	Draconis Combine
/wiki/Harvest	Harvest	-62.05:375.29	Draconis Combine
/wiki/Hassad	Hassad	-29.97:-161.76	Free Worlds League
/wiki/Hassi_R%27mel	Hassi R'mel	288.73:278.86	Draconis Combine
/wiki/Hastur	Hastur	-82.98:-402.34	No record
/wiki/Haublan	Haublan	-500.59:580.34	No record
/wiki/Havdhem	Havdhem	183.26:185.54	Draconis Combine
/wiki/Hawktor	Hawktor	450.70:-333.11	No record
/wiki/Haynesville	Haynesville	455.20:79.57	Federated Suns
/wiki/Hazeldean	Hazeldean	-409.26:-165.47	Free Worlds League
/wiki/Hazelhurst	Hazelhurst	550.07:65.35	Federated Suns
/wiki/Hean	Hean	74.69:-14.51	Federated Suns
/wiki/Heart_Fjord	Heart Fjord	-135.16:-204.82	No record
/wiki/Heathville	Heathville	-509.83:91.85	No record
/wiki/Hecheng	Hecheng	332.31:-266.25	Federated Suns
/wiki/Hechnar	Hechnar	-16.81:-26.24	No record
/wiki/Hector_(system)	Hector	150.10:1755.47	Clans
/wiki/Hednesford	Hednesford	-365.66:-230.48	Free Worlds League
/wiki/Hegel	Hegel	-239.69:127.05	No record
/wiki/Heidelburg	Heidelburg	-301.16:508.42	No record
/wiki/Heiligendreuz	Heiligendreuz	3.35:277.83	Draconis Combine
/wiki/Helduza	Helduza	-518.08:279.19	No record
/wiki/Helen	Helen	57.45:10.03	Federated Suns
/wiki/Heliat	Heliat	124.23:-485.74	Aurigan Coalition
/wiki/Heligoland	Heligoland	86.00:-146.09	Capellan Confederation
/wiki/Helios_(planet)	Helios	-368.23:-411.40	No record
/wiki/Helixmar	Helixmar	175.55:-203.10	No record
/wiki/Hell%27s_Paradise	Hell's Paradise	-293.52:-66.33	No record
/wiki/Helland	Helland	489.95:243.17	No record
/wiki/Hellespont	Hellespont	235.53:-512.46	No record
/wiki/Hellgate	Hellgate	39.21:1828.96	Clans
/wiki/Hellos_Minor	Hellos Minor	-185.34:-182.25	Free Worlds League
/wiki/Helm	Helm	-133.52:-58.61	Free Worlds League
/wiki/Helsingfors	Helsingfors	143.71:152.71	Draconis Combine
/wiki/Helvetica	Helvetica	-232.59:-571.42	No record
/wiki/Hephzibah	Hephzibah	457.52:-167.55	Federated Suns
/wiki/Herat_(FS)	Herat	200.14:-185.66	No record
/wiki/Herbania	Herbania	-276.34:393.05	No record
/wiki/Here	Here	-150.17:444.82	Lyran Commonwealth
/wiki/Hergazil	Hergazil	646.51:130.51	No record
/wiki/Hermagor	Hermagor	23.76:388.98	Draconis Combine
/wiki/Herndon	Herndon	225.40:332.37	Draconis Combine
/wiki/Herotitus	Herotitus	58.73:-430.11	Independent world
/wiki/Herrmaz	Herrmaz	-241.42:-446.32	No record
/wiki/Herzberg	Herzberg	-309.93:21.41	Lyran Commonwealth
/wiki/Hesperus	Hesperus	-123.51:47.07	Lyran Commonwealth
/wiki/Hexare	Hexare	30.99:-234.83	Capellan Confederation
/wiki/Hiberius	Hiberius	-513.02:65.02	No record
/wiki/Hibuarius	Hibuarius	-38.66:-413.67	No record
/wiki/Hickok	Hickok	432.19:-4.96	Federated Suns
/wiki/Highspire	Highspire	100.21:-120.03	Capellan Confederation
/wiki/Hildaman	Hildaman	170.52:90.26	No record
/wiki/Hillerod	Hillerod	-128.16:142.88	Lyran Commonwealth
/wiki/Hinckley	Hinckley	-452.38:98.70	Lyran Commonwealth
/wiki/Hindmarsh	Hindmarsh	-195.32:-273.65	Free Worlds League
/wiki/Hiratsuka	Hiratsuka	-258.30:-255.19	Free Worlds League
/wiki/Hirtshals	Hirtshals	-329.07:507.80	No record
/wiki/Hivrannee	Hivrannee	626.06:-5.99	Federated Suns
/wiki/Hoard	Hoard	38.24:1865.31	Clan
/wiki/Hobbs	Hobbs	255.39:-244.07	Federated Suns
/wiki/Hobson	Hobson	214.19:-283.98	Federated Suns
/wiki/Hoensbroek	Hoensbroek	485.28:-130.97	No record
/wiki/Hoff	Hoff	264.17:36.65	Federated Suns
/wiki/Hohenems	Hohenems	-18.36:348.40	Draconis Combine
/wiki/Hollabrunn	Hollabrunn	-208.20:33.54	Lyran Commonwealth
/wiki/Holloway	Holloway	64.83:-303.61	Capellan Confederation
/wiki/Holmsbu	Holmsbu	57.67:441.91	Draconis Combine
/wiki/Holt	Holt	-49.33:-103.66	Free Worlds League
/wiki/Homam	Homam	146.29:51.90	Draconis Combine
/wiki/Home	Home	-278.41:-165.15	Free Worlds League
/wiki/Homer_(Clan)	Homer	-90.83:1785.07	Clans
/wiki/Homestead	Homestead	57.85:-285.64	Capellan Confederation
/wiki/Hongor	Hongor	390.06:314.27	Draconis Combine
/wiki/Hongqiao	Hongqiao	-227.01:-234.33	Free Worlds League
/wiki/Hood_IV	Hood IV	-269.11:369.34	Lyran Commonwealth
/wiki/Hoonaar	Hoonaar	460.63:-264.98	Federated Suns
/wiki/Horatius	Horatius	-439.70:-343.56	Marian Hegemony
/wiki/Horneburg	Horneburg	-225.22:168.14	Lyran Commonwealth
/wiki/Hornir%27s_Keep	Hornir's Keep	-258.17:-33.87	No record
/wiki/Horsham	Horsham	155.35:-354.98	Federated Suns
/wiki/Hortense	Hortense	488.03:-144.56	Federated Suns
/wiki/Hot_Springs	Hot Springs	-170.46:370.42	Lyran Commonwealth
/wiki/Housekarle	Housekarle	33.31:-278.85	Capellan Confederation
/wiki/Howick	Howick	-343.58:318.10	Lyran Commonwealth
/wiki/Howrah	Howrah	-219.58:-281.24	Free Worlds League
/wiki/Hoyleton	Hoyleton	506.13:-51.75	Federated Suns
/wiki/Hrafn	Hrafn	618.55:232.59	No record
/wiki/Hsien	Hsien	5.68:-54.72	Capellan Confederation
/wiki/Huaide	Huaide	376.89:286.62	Draconis Combine
/wiki/Huan	Huan	304.75:98.17	Draconis Combine
/wiki/Hudeiba	Hudeiba	-78.53:-287.43	Free Worlds League
/wiki/Huesta	Huesta	-431.95:34.13	No record
/wiki/Humansville	Humansville	552.89:-32.36	Federated Suns
/wiki/Hun_Ho	Hun Ho	250.21:136.69	Draconis Combine
/wiki/Hunan	Hunan	71.16:-96.63	Capellan Confederation
/wiki/Hunter%27s_Paradise	Hunter's Paradise	-599.96:133.61	No record
/wiki/Huntington	Huntington	-395.48:-186.68	Free Worlds League
/wiki/Huntress	Huntress	48.08:1743.61	Clans
/wiki/Hurgh	Hurgh	128.92:-172.23	No record
/wiki/Hurik	Hurik	77.74:-399.14	Capellan Confederation
/wiki/Huron	Huron	315.10:-71.91	Federated Suns
/wiki/Hustaing	Hustaing	55.02:-247.40	Capellan Confederation
/wiki/Hyades_Cluster	Hyades Cluster	183.34:-393.55	Taurian Concordat
/wiki/Hyalite	Hyalite	268.82:-354.19	No record
/wiki/Hyde	Hyde	-162.23:2.56	Lyran Commonwealth
/wiki/Hyner	Hyner	204.20:327.98	Draconis Combine
/wiki/Hyperion	Hyperion	-19.40:277.06	Draconis Combine
/wiki/H%C3%A8-sh%C3%AC	Hè-shì	190.39:-305.21	No record
/wiki/H%C3%B3dmezov%C3%A1s%C3%A1rhely	Hódmezovásárhely	-193.12:-143.50	No record
/wiki/Ibarra	Ibarra	-252.86:-183.31	Free Worlds League
/wiki/Ibstock	Ibstock	-20.96:-102.63	Free Worlds League
/wiki/Icar	Icar	-83.49:413.79	Lyran Commonwealth
/wiki/Ichlangis	Ichlangis	101.63:-404.09	Aurigan Coalition
/wiki/Ichmandu	Ichmandu	-82.89:525.11	No record
/wiki/Ictus	Ictus	547.27:186.20	No record
/wiki/Ideyld	Ideyld	-201.26:-98.19	Free Worlds League
/wiki/Idlewind	Idlewind	123.55:429.05	Draconis Combine
