!System;X;Y;3025
Talcott;199,811;-123,844;Federated Suns
Torrence;289,510;-130,880;Federated Suns
Unkador;369,847;-77,834;No record
New Avalon;266,497;-110,836;Federated Suns
Giverny;623,205;-84,166;No record
Mackolla;637,575;-110,128;No record
Anjin Muerto;586,511;-78,111;Federated Suns
Arundel;595,209;-121,347;No record
Bayeux;551,924;-52,639;No record
Crofton;522,914;-78,108;Federated Suns
Des Arc;496,566;-83,542;Federated Suns
Hahira;550,062;-100,644;Federated Suns
Hoyleton;506,128;-51,745;Federated Suns
McRae;553,176;-84,574;Federated Suns
Mermentau;521,361;-39,332;Federated Suns
Metter;533,260;-98,012;Federated Suns
Offerman;573,321;-52,260;Federated Suns
Okefenokee;606,925;-67,511;Federated Suns
Rentz;570,493;-98,012;Federated Suns
Shawnee;552,906;-65,444;Federated Suns
Steinhatchee;522,154;-96,982;Federated Suns
Symsonia;486,738;-95,693;Federated Suns
Vandalia;477,690;-66,217;Federated Suns
Zolfo;527,319;-71,907;Federated Suns
Bamburgh;607,345;-136,463;No record
Frankson;555,124;-193,261;No record
Merowinger;576,426;-193,947;No record
Ildrong;430,311;-219,140;No record
St. Cyr;510,010;-110,128;No record
Adelson;472,766;-245,354;Federated Suns
Brockton;531,977;-119,184;Federated Suns
Broken Wheel;534,290;-173,501;Federated Suns
Ebro;563,759;-129,592;Federated Suns
Eustatius;458,045;-198,575;Federated Suns
Fetsund;446,666;-240,997;Federated Suns
Filtvelt;506,643;-181,529;Federated Suns
Fugeres;555,362;-213,188;No record
Fuveau;440,454;-232,666;Federated Suns
Gillingham;500,693;-211,461;Federated Suns
Hephzibah;457,521;-167,550;Federated Suns
Hoensbroek;485,276;-130,965;No record
Hortense;488,030;-144,558;Federated Suns
Jaboatao;481,307;-212,055;Federated Suns
Jesup;500,432;-121,562;Federated Suns
Kenilworth;561,597;-161,563;No record
Lackland;546,474;-173,797;Federated Suns
Lihue;424,167;-198,574;Federated Suns
Mararn;526,534;-219,982;Federated Suns
Marielund;527,921;-179,865;Federated Suns
Mejicanos;472,251;-181,724;Federated Suns
Memphis;562,206;-141,680;Federated Suns
Morven;544,367;-147,132;Federated Suns
Moultrie;471,744;-170,624;Federated Suns
Olindo;463,209;-234,754;Federated Suns
Redondo;454,679;-213,639;Federated Suns
Rennes;507,261;-200,590;No record
Sabanillas;433,735;-176,369;Federated Suns
Sherwood;563,751;-118,685;Federated Suns
Skepptana;529,901;-191,038;Federated Suns
Sodertalje;493,977;-235,248;Federated Suns
Valois;589,489;-166,238;No record
Vaucluse;496,820;-162,100;Federated Suns
Waimalu;408,143;-178,452;Federated Suns
Waipahu;426,507;-187,968;Federated Suns
Wetumpka;527,319;-164,480;Federated Suns
Simancas;398,857;-123,714;No record
Bornal;395,843;-140,358;No record
Andalusia;391,342;-109,169;Federated Suns
Baxley;432,196;-150,010;Federated Suns
Bluford;447,440;-80,182;Federated Suns
Bonneau;396,266;-165,967;Federated Suns
Covington;360,339;-149,712;Federated Suns
Defiance;424,953;-106,593;Federated Suns
Dothan;433,735;-134,245;Federated Suns
Kettering;446,672;-97,517;Federated Suns
Meinrad;392,649;-85,090;Federated Suns
Molino;460,355;-134,743;Federated Suns
Perdido;446,666;-113,236;Federated Suns
Point Barrow;362,915;-129,790;Federated Suns
Saltville;377,938;-99,438;No record
Shubuta;459,842;-123,343;Federated Suns
Sylvester;363,430;-114,526;Federated Suns
Teylingen;417,940;-119,056;No record
Vereeniging;417,330;-163,871;No record
Wedderborg;472,222;-85,391;No record
Wedgefield;371,449;-162,597;Federated Suns
Weldon;429,601;-92,846;Federated Suns
Xenia;457,530;-88,973;Federated Suns
Minette;471,612;-109,702;Federated Suns
Manksville;388,400;-22,866;No record
Andelys;455,043;-58,519;No record
Cerulean;412,809;-80,698;Federated Suns
Davisville;481,307;-27,443;Federated Suns
Gambier;381,787;-60,022;Federated Suns
Keytesville;375,066;-30,813;Federated Suns
Kublenz;505,581;-32,256;No record
Mansfield;394,701;-62,597;Federated Suns
Mauckport;427,024;-53,293;Federated Suns
Mokane;427,022;-23,051;Federated Suns
Monroe;403,245;-44,769;Federated Suns
Ormal;420,005;-68,215;No record
Palmyra;450,800;-25,893;Federated Suns
Rosiclare;478,981;-47,355;Federated Suns
St. Robert;433,485;-31,328;Federated Suns
Sturganos;370,763;-45,768;No record
Sullivan;413,067;-31,071;Federated Suns
Tsamma;447,964;-44,769;Federated Suns
Ulysses;413,325;-17,623;Federated Suns
Vicente;448,997;-69,844;Federated Suns
Cartago;139,836;-10,127;Federated Suns
Caselton;115,467;-32,666;Federated Suns
Clovis;180,166;3,056;Federated Suns
Elbar;126,654;-8,057;Federated Suns
Kentares;149,400;-13,229;Federated Suns
Mirach;108,822;-26,926;Federated Suns
Olancha;167,241;-6,510;Federated Suns
Schedar;117,863;-21,246;Federated Suns
Exeter;188,432;-8,057;Federated Suns
Breed;195,410;39,755;Federated Suns
Dobson;204,201;26,318;Federated Suns
New Ivaarsen;226,948;34,591;Federated Suns
Royal;222,559;44,416;Federated Suns
Alnadal;157,309;20,188;No record
Klathan;175,250;31,491;Federated Suns
Xhosa VII;173,962;14,424;Federated Suns
Raman;161,553;9,261;Federated Suns
Ballentine;236,552;21,565;No record
Franklin;250,736;10,805;Federated Suns
Lucerne;231,864;12,361;Federated Suns
Rochester;226,948;3,056;Federated Suns
Allerton;263,404;7,187;Federated Suns
Courtney;283,732;4,847;No record
Doneval;198,781;8,744;Federated Suns
Emporia;256,663;-6,504;Federated Suns
Klamriz V;205,914;-8,581;No record
Le Blanc;207,047;18,309;Federated Suns
Maynard;304,496;2,283;Federated Suns
Sauk City;276,586;-3,150;Federated Suns
Tarkio;317,420;-0,046;Federated Suns
Robinson;232,720;-6,482;Federated Suns
Bergman's Planet;265,979;74,914;Federated Suns
Harrow's Sun;261,847;71,038;Federated Suns
Barlow's End;304,496;63,029;Federated Suns
Bettendorf;264,949;25,801;Federated Suns
Choudrant;336,035;56,042;Federated Suns
Crossing;253,313;47,262;Federated Suns
Dahar;279,421;20,112;Federated Suns
Damevang;345,590;64,322;Federated Suns
Fairfield;288,959;45,703;Federated Suns
Glenmora;285,367;52,938;Federated Suns
Hoff;264,176;36,654;Federated Suns
Rowe;333,189;48,035;Federated Suns
Sakhara V;276,586;34,077;Federated Suns
Swales;302,362;34,924;No record
Tallmadge;276,059;41,830;Federated Suns
Tishomingo;315,617;46,219;Federated Suns
Turkalia;303,886;25,228;No record
Udibi;316,132;69,750;Federated Suns
Colia;357,494;66,905;Federated Suns
Saumur;377,786;69,126;No record
Anguilla;411,779;79,279;Federated Suns
Brookeland;440,204;70,523;Federated Suns
De Berry;446,666;62,502;Federated Suns
Diboll;475,359;67,163;Federated Suns
Haynesville;455,201;79,572;Federated Suns
Kennard;468,640;88,354;Federated Suns
Lyceum;428,570;75,958;Federated Suns
Pajarito;479,751;77,243;Federated Suns
Pascagoula;429,611;57,340;Federated Suns
Pitkin;492,678;76,984;Federated Suns
Sturgis;416,942;68,708;Federated Suns
Tancredi;429,611;93,527;Federated Suns
Arromanches;431,227;36,681;No record
Bremond;388,248;58,630;Federated Suns
Brundage;403,502;49,323;Federated Suns
Fairfax;353,336;31,210;Federated Suns
Fallon;367,830;48,548;Federated Suns
Melcher;367,306;38,472;Federated Suns
Morrill;396,010;31,749;Federated Suns
Ottumwa;398,587;33,295;Federated Suns
Sun Prairie;325,182;28,904;Federated Suns
Waunakee;317,420;14,949;Federated Suns
Adrian;449,254;28,130;Federated Suns
Alta Vista;506,635;12,881;Federated Suns
Altoona (FS);550,569;-4,176;Federated Suns
Bothwell;482,576;23,941;No record
Broaddus;465,025;55,784;Federated Suns
Caerlaverock;488,177;43,475;No record
Chenier;580,569;-41,409;Federated Suns
Delacambre;539,708;4,872;Federated Suns
Greeley;449,254;40,273;Federated Suns
Humansville;552,890;-32,356;Federated Suns
Inman;556,020;7,187;Federated Suns
Kirbyville;507,158;51,135;Federated Suns
Kountze;524,467;27,094;Federated Suns
Milligan;475,095;38,728;Federated Suns
Neosho;549,801;-25,640;Federated Suns
Rosepine;584,182;-22,793;Federated Suns
Stratford;526,273;38,988;Federated Suns
Verdinge;517,115;-6,375;No record
Vibrunum;531,454;-20,722;Federated Suns
Winfield (FS);537,395;23,472;Federated Suns
Woodbine;503,680;23,770;Federated Suns
Abbeville;605,903;-39,852;Federated Suns
Arnaudville;583,659;36,658;Federated Suns
Bassfield;588,832;4,872;Federated Suns
Bastrop;563,403;61,713;Federated Suns
Beaumont;583,944;39,755;Federated Suns
Boondock;590,899;21,414;Federated Suns
Cohay;610,039;11,331;Federated Suns
Cork;525,584;66,453;No record
Delos;613,405;59,926;Federated Suns
Duxford;569,558;12,634;No record
Farnsworth;561,438;31,491;Federated Suns
Hazelhurst;550,070;65,349;Federated Suns
Hivrannee;626,057;-5,990;Federated Suns
Inner End;587,295;75,170;Federated Suns
Kentwood;627,340;-20,204;Federated Suns
Kilbourne;571,776;43,643;Federated Suns
Millray;610,546;31,752;Federated Suns
Pattison;587,659;54,501;Federated Suns
Roscoff;546,806;43,168;No record
Sterlington;524,213;53,723;Federated Suns
Tangipahoa;589,347;-21,506;Federated Suns
Thibodaux;576,165;-7,540;Federated Suns
Benedict;473,290;-11,428;Federated Suns
Carcassonne;380,381;18,128;No record
Chanute;463,735;23,474;Federated Suns
Entalun;335,777;-0,572;No record
Hickok;432,187;-4,961;Federated Suns
Josselin;374,884;6,219;No record
Junior;399,620;0,985;Federated Suns
Linneus;450,285;-8,057;Federated Suns
Mayetta;405,307;6,930;Federated Suns
Mirage;475,103;15,463;Federated Suns
Nagel;470,969;6,414;Federated Suns
Princton;413,314;26,321;Federated Suns
Protection;451,843;5,382;Federated Suns
Savonburg;498,103;-15,558;Federated Suns
Sylvan;423,147;3,056;Federated Suns
Tantallon;488,941;0,494;No record
Urich;429,351;18,825;Federated Suns
Verde;349,990;12,619;Federated Suns
Altoona (LC);-256,607;-6,274;No record
Gran;-296,270;-171,177;No record
Hechnar;-16,840;-26,076;No record
Hornir's Keep;-258,372;-33,630;No record
Ilion;-285,299;-28,826;No record
Kolobrzeg;-130,241;-45,581;No record
Melk;-386,210;-213,072;No record
Myrvoll;-17,664;-88,598;No record
Pec;-156,612;-224,803;No record
Rochers;-278,462;-15,978;No record
Szepes;-232,294;-63,077;No record
Szombathely;-182,307;-84,029;No record
Tintavel;-98,381;-243,791;No record
Corey;21,443;-136,227;Capellan Confederation
Elnath;18,600;-127,209;Capellan Confederation
Phact;10,848;-139,898;Capellan Confederation
Wazan;5,940;-140,692;Capellan Confederation
Sirius;-2,562;-7,860;Capellan Confederation
Al Jubaylah;-183,766;-281,832;Free Worlds League
Alhena;-82,471;-14,518;Free Worlds League
Alorton;-353,648;-85,871;Free Worlds League
Xi Ursae Majoris;-24,309;-4,696;Free Worlds League
Alula Borealis;-258,995;-54,076;Free Worlds League
Ashburton;-263,453;-139,898;Free Worlds League
Atzenbrugg;-377,644;-176,567;Free Worlds League
Autumn Wind;-167,512;-87,419;Free Worlds League
Aylmer;-390,827;-141,977;Free Worlds League
Ayn Tarma;-172,466;-302,746;Free Worlds League
Barlaston;-123,603;-266,570;Free Worlds League
Bella I;-259,291;-44,251;Free Worlds League
Bernardo;-21,207;-94,595;Free Worlds League
Blue Sava;-33,310;-66,814;No record
Bogrib;-139,179;-305,873;No record
Bondurant;-162,862;-45,280;Free Worlds League
Bowang;-315,093;-159,326;Free Worlds League
Calchedon;-366,936;-96,040;No record
Camlann (FWL);-153,871;-233,875;Free Worlds League
Cascade;-223,115;-47,613;Free Worlds League
Castor;-40,430;-16,683;Free Worlds League
Cavanaugh II;-307,125;-52,558;Lyran Commonwealth
Cerillos;-369,902;-81,213;Free Worlds League
Chalouba;-277,927;-141,685;Free Worlds League
Chertan;-74,708;-15,558;Free Worlds League
Chilung;-123,603;-247,142;Free Worlds League
Cirebon;-147,094;-263,197;Free Worlds League
Cole Harbour;-121,025;-292,438;Free Worlds League
Colfax;-232,927;-49,158;Free Worlds League
Conakry;-316,194;-131,667;Free Worlds League
Concord;-146,598;-27,967;Free Worlds League
Corbeanca;-350,486;-235,839;Free Worlds League
Curaumilla;-330,364;-119,181;Free Worlds League
Dalcour;-384,879;-99,555;Free Worlds League
Danais;-148,084;-40,367;Free Worlds League
Devil's Rock;-36,193;-15,302;Free Worlds League
Diamantina;-314,895;-99,560;Free Worlds League
Dubhe;-70,576;-16,073;Free Worlds League
Edmondson;-338,693;-102,927;Free Worlds League
Eleusis;-166,519;-341,994;Free Worlds League
Epsilon;-316,183;-59,498;Free Worlds League
Eromanga;-283,873;-118,489;Free Worlds League
Galisteo;-355,928;-71,907;Free Worlds League
Gallatin;-160,771;-74,494;Free Worlds League
Gannett;-165,429;-60,539;Free Worlds League
Ghaziabad;-307,668;-237,622;Free Worlds League
Goth Khakar;-332,448;-244,560;Free Worlds League
Graham IV;-23,526;-10,386;Free Worlds League
Griffith;-333,734;-76,560;Free Worlds League
Harsefeld;-17,856;-141,977;Free Worlds League
Hazeldean;-409,263;-165,467;Free Worlds League
Hednesford;-365,924;-228,851;Free Worlds League
Hell's Paradise;-293,756;-65,872;No record
Home;-278,619;-163,985;Free Worlds League
Huntington;-395,483;-186,677;Free Worlds League
Ibstock;-20,985;-101,910;Free Worlds League
Jubka;-338,693;-210,466;Free Worlds League
Kakada;-290,316;-124,637;Free Worlds League
Karakiraz;-305,290;-199,366;Free Worlds League
Kearny;-127,169;-274,598;Free Worlds League
Kendall;-370,200;-200,855;Free Worlds League
Kilarney;-313,607;-116,408;Free Worlds League
Kogl;-354,947;-176,567;Free Worlds League
Kosciusko;-302,714;-91,031;Free Worlds League
Kristiandsund;-9,194;-83,560;No record
Kutludugun;-331,448;-190,549;Free Worlds League
Labouchere;-253,353;-74,487;Free Worlds League
Lahti;-392,413;-223,152;Free Worlds League
Landfall;-403,313;-201,644;Free Worlds League
Lepaterique;-375,067;-166,558;Free Worlds League
Loongana;-294,677;-109,370;Free Worlds League
Mackenzie;-275,547;-207,893;Free Worlds League
Maderas;-347,371;-113,301;Free Worlds League
Malazan;-282,661;-43,906;No record
Mangor;-153,199;-370,687;No record
Mansu-ri;-94,870;-254,180;Free Worlds League
Marathon;-150,911;-278,781;No record
Mauripur;-167,214;-281,832;Free Worlds League
McAffe;-181,188;-45,284;Free Worlds League
Megrez;-211,220;-41,924;Free Worlds League
Merton;-392,711;-121,755;Free Worlds League
Millungera;-282,593;-72,162;Free Worlds League
Naissus;-347,184;-162,059;No record
New Galicia;-364,780;-217,920;No record
Tsinghai;-2,852;-152,286;Capellan Confederation
Niihau;-237,585;-79,925;Free Worlds League
Nockatunga;-289,027;-54,076;Free Worlds League
Nullarbor;-158,491;-250,314;Free Worlds League
Obrenovac;-187,432;-335,553;Free Worlds League
Old Kentucky;2,063;-141,685;Capellan Confederation
Oliver;-31,803;-7,025;Free Worlds League
Panjang;-297,757;-181,724;Free Worlds League
Park Place;-29,471;-110,958;Free Worlds League
Pingree;-201,608;-64,927;Free Worlds League
Pollux;-31,545;-15,558;Free Worlds League
Prato;-335,322;-225,432;Free Worlds League
Preston (FWL);-223,908;-71,133;Free Worlds League
Procyon;-5,043;-11,064;Free Worlds League
Promised Land;-304,298;-72,418;Free Worlds League
Restitution;-204,963;-344,969;No record
Revel;-400,913;-232,134;No record
Rexburg;-199,524;-69,844;Free Worlds League
Rohinjan;-190,802;-303,042;Free Worlds League
Romita;-354,154;-252,093;Free Worlds League
Ruschegg;-175,241;-321,082;Free Worlds League
Rzhishchev;-294,477;-222,067;Free Worlds League
Sackville;-391,123;-128,993;Free Worlds League
Saltillo;-310,742;-82,508;Free Worlds League
San Nicolas;-390,331;-168,342;Free Worlds League
Saonara;-171,178;-313,350;Free Worlds League
Sardis;-262,270;-164,012;No record
Schererville;-339,386;-87,414;Free Worlds League
Scheuerheck;-147,886;-328,614;Free Worlds League
Schiedam;-328,778;-145,345;Free Worlds League
Second Chance;-22,763;-129,785;Free Worlds League
Sheridan;-178,908;-56,920;Free Worlds League
Shui-pào;-7,786;-134,264;No record
Sierra;-411,234;-111,752;Free Worlds League
Simpson Desert;-271,591;-99,305;Free Worlds League
Skvorec;-158,204;-307,697;Free Worlds League
Sterling;-191,544;-70,907;Free Worlds League
Stotzing;-348,505;-201,446;Free Worlds League
Talitha;-34,132;-34,688;Free Worlds League
Tamarind;-268,942;-83,292;Free Worlds League
Tapachula;-260,579;-212,549;Free Worlds League
Tchamba;-300,928;-147,627;Free Worlds League
Thermopolis;-215,382;-58,208;Free Worlds League
Togwotee;-196,450;-48,902;Free Worlds League
Tormentine;-380,518;-158,529;Free Worlds League
Trellisane;-251,263;-55,107;Free Worlds League
Turov;-317,217;-221,731;No record
Umka;-129,747;-361,421;Free Worlds League
Vakarel;-141,443;-351,905;Free Worlds League
Valil'yevskiy;-329,572;-178,153;Free Worlds League
Van Diemen IV;-32,831;-41,666;Free Worlds League
Vikindu;-128,955;-259,530;Free Worlds League
Westover;-304,487;-210,471;Free Worlds League
Wing;-75,224;-10,900;Free Worlds League
Wisconsin;-158,698;-296,795;Free Worlds League
Wolof;-298,848;-156,645;Free Worlds League
Yanchep;-133,424;-287,281;Free Worlds League
Zara;-140,855;-219,597;No record
Zebrenaski;-287,409;-99,771;No record
Zortman;-212,708;-77,338;Free Worlds League
Augustine;-43,697;-76,821;Free Worlds League
Hamilton (FWL);-35,677;-81,311;Free Worlds League
Callison;-62,556;-15,044;Free Worlds League
Marcus;-58,940;-15,558;Free Worlds League
Shiloh;-88,149;-4,964;Free Worlds League
Amity;-128,955;-30,813;Free Worlds League
Dieudonne;-75,224;-25,895;Free Worlds League
Dixie;-253,841;-21,246;Lyran Commonwealth
Eion;-357,161;-122,853;No record
Gibraltar;-359,596;-139,898;Free Worlds League
Hammer;-369,912;-142,769;Free Worlds League
Manotick;-372,491;-133,950;Free Worlds League
Maxwell;-376,942;-114,526;Free Worlds League
Silver;-339,188;-130,875;Free Worlds League
Dansur;-74,923;-315,105;No record
Aspropirgos;-119,143;-380,552;Free Worlds League
Butzfleth;-108,041;-373,809;Free Worlds League
Cap Rouge;-123,612;-307,697;Free Worlds League
Gouderak;-116,865;-354,683;Free Worlds League
Guangzho;-109,825;-285,400;Free Worlds League
Meadowvale;-134,901;-322,172;Free Worlds League
Piriapolis;-98,755;-358,351;Free Worlds League
Watermael;-118,449;-336,048;Free Worlds League
Antipolo;-94,870;-268,848;Free Worlds League
Banfora;-98,055;-349,684;No record
Borka;-56,598;-325,638;No record
Deschenes;-87,116;-297,592;Free Worlds League
El Giza;-68,861;-274,002;Free Worlds League
Fagerholm;-81,951;-363,004;Free Worlds League
Granera;-98,239;-330,395;Free Worlds League
Hudeiba;-78,583;-285,400;Free Worlds League
Ingonish;-88,157;-344,072;Free Worlds League
Kalmar;-67,584;-302,283;No record
Kanata;-96,154;-307,865;Free Worlds League
Kwamashu;-72,122;-260,125;Free Worlds League
Lopez;-37,757;-330,395;Free Worlds League
Mosiro;-65,144;-280,742;Free Worlds League
Nam Dinh;-66,678;-251,434;No record
Pernik;-83,626;-335,943;No record
Ryerson;-75,481;-321,579;Free Worlds League
Tengil;-65,304;-311,897;No record
Thurrock;-74,491;-382,137;Free Worlds League
Villanueva;-87,642;-348,532;Free Worlds League
Xanthe III;-67,223;-330,691;Free Worlds League
Andurien;-41,335;-315,245;Free Worlds League
Vicksland;-263,030;-116,427;No record
Albert Falls;-259,830;-132,288;Free Worlds League
Loyalty;-226,682;-144,558;Free Worlds League
Mundrabilla;-247,892;-108,382;Free Worlds League
Paradise;-239,908;-126,401;Free Worlds League
Shuen Wan;-37,234;-219,291;Free Worlds League
Lukla;-53,623;-225,554;No record
Sappho;-59,807;-240,670;No record
Kievanur;-55,485;-152,459;No record
Carbonis;-47,580;-175,575;Free Worlds League
Hassad;-29,989;-160,615;Free Worlds League
Ramen II;-28,010;-152,955;No record
Semenyih;-74,451;-161,607;Free Worlds League
Vanra;-48,342;-163,191;Free Worlds League
Calloway;-58,168;-199,567;Free Worlds League
Dalton;-115,774;-229,895;Free Worlds League
Daneshmand;-72,122;-181,031;Free Worlds League
Dayr Khuna;-113,791;-196,495;Free Worlds League
Elektrougli;-113,194;-184,105;Free Worlds League
Emris IV;-88,934;-149,415;Free Worlds League
Fletcher (FWL);-67,732;-209,973;Free Worlds League
Fuentes;-72,905;-145,351;Free Worlds League
Fujidera;-76,782;-225,435;Free Worlds League
Gomeisa;-49,383;-127,009;Free Worlds League
Jászberény;-105,574;-142,411;No record
Jouques;-110,619;-211,757;Free Worlds League
Kiyev;-88,149;-171,715;Free Worlds League
Kyeinnisan;-100,805;-150,505;Free Worlds League
Ling;-43,954;-121,068;Free Worlds League
Loeches;-74,451;-201,153;Free Worlds League
Lungdo;-82,728;-121,760;Free Worlds League
Maritgues;-95,919;-213,338;Free Worlds League
Matheran;-65,658;-170,427;Free Worlds League
McKenna;-66,176;-132,368;Free Worlds League
Milnerton;-85,306;-232,471;Free Worlds League
New Delos;-38,009;-140,692;Free Worlds League
New Praha;-104,535;-175,749;No record
Nova Roma;-83,252;-133,950;Free Worlds League
Pavia;-65,720;-112,027;No record
Ragusa;-99,440;-193,798;No record
Salur;-80,140;-195,503;Free Worlds League
Shenwan;-96,168;-221,868;Free Worlds League
Sophie's World;-102,591;-131,870;Free Worlds League
Sorunda;-65,144;-122,852;Free Worlds League
Oriente;-76,278;-211,423;Free Worlds League
Flychenia;-181,916;-100,888;No record
New Dallas;-54,993;-25,456;No record
Spirit;-222,808;-117,546;No record
Thirty Weight;-246,437;-152,841;No record
Acubens;-52,221;-50,716;Free Worlds League
Alphard (FWL);-65,403;-52,005;Free Worlds League
Connaught;-54,292;-40,367;Free Worlds League
Irian;-46,531;-56,396;Free Worlds League
Miaplacidus;-62,556;-56,920;Free Worlds League
Abadan;-70,319;-95,949;Free Worlds League
Alterf;-203,986;-154,867;Free Worlds League
Angell;-98,231;-84,059;Free Worlds League
Ariel;-115,773;-98,529;Free Worlds League
Asellus Australis;-100,013;-113,832;Free Worlds League
Asellus Borealis;-100,609;-118,192;Free Worlds League
August;-124,018;-115,591;No record
Avellaneda;-57,652;-82,243;Free Worlds League
Bonaire;-44,042;-96,418;No record
Cajamarca;-243,235;-162,892;Free Worlds League
Campbelton;-168,439;-112,094;Free Worlds League
Coriscana;-187,928;-109,174;Free Worlds League
Dickinson;-146,598;-112,742;Free Worlds League
Drusibacken;-123,305;-123,644;Free Worlds League
Elbing;-65,529;-70,625;No record
Escobas;-216,878;-126,417;Free Worlds League
Esztergom;-237,219;-96,946;No record
Hódmezovásárhely;-193,279;-142,506;No record
Holt;-49,375;-102,928;Free Worlds League
Ideyld;-201,408;-97,499;Free Worlds League
Ionus;-183,568;-152,784;Free Worlds League
Keystone;-125,089;-105,506;Free Worlds League
Kirkenlaard;-159,978;-121,760;Free Worlds League
Lancaster (FWL);-115,774;-88,191;Free Worlds League
Laureles;-186,055;-126,204;Free Worlds League
Manihiki;-207,356;-168,048;Free Worlds League
Midkiff;-198,534;-111,950;Free Worlds League
New Olympia;-150,168;-130,286;Free Worlds League
Newcastle;-208,644;-180,737;Free Worlds League
Norfolk;-221,827;-179,941;Free Worlds League
Oceana;-96,423;-108,084;Free Worlds League
Pliska;-48,314;-65,598;No record
Rasalas;-150,760;-93,880;Free Worlds League
Sarkel;-89,842;-97,993;No record
Shasta;-218,199;-102,703;Free Worlds League
St. Gall;-74,860;-87,658;No record
Tongatapu;-171,248;-141,356;Free Worlds League
Trinidad;-226,980;-172,210;Free Worlds League
Washburn;-155,320;-103,721;Free Worlds League
Zempoatlepetl;-212,183;-139,054;No record
Bordon;-63,082;-33,391;Free Worlds League
Nathan;-67,217;-49,158;Free Worlds League
Remulac;-73,163;-39,335;Free Worlds League
Savannah;-79,626;-46,572;Free Worlds League
Atreus;-191,068;-163,776;Free Worlds League
Marik;-79,621;-75,280;Free Worlds League
Aconcagua;-275,030;-189,625;Free Worlds League
Clipperton;-248,983;-204,524;Free Worlds League
Gibson;-245,811;-215,127;Free Worlds League
Ibarra;-253,047;-182,023;Free Worlds League
Mohács;-267,779;-180,673;No record
Molokai;-256,219;-194,215;Free Worlds League
Heart Fjord;-135,270;-203,398;No record
Ceará;-221,311;-322,913;No record
Cranston;-211,470;-336,729;No record
Glevakha;-206,769;-303,733;Free Worlds League
Hiratsuka;-258,499;-253,388;Free Worlds League
Ildlandet;-241,134;-320,682;No record
Isabela;-270,887;-242,484;Free Worlds League
Jiddah;-279,411;-236,041;Free Worlds League
Karachi;-292,397;-243,278;Free Worlds League
Payvand;-202,400;-317,216;Free Worlds League
Tellman's Mistake;-243,532;-310,772;Free Worlds League
Aitutaki;-164,636;-166,561;Free Worlds League
Alta;-191,246;-218,099;No record
Ankolika;-217,169;-221,273;Free Worlds League
Atsugi;-201,110;-227,220;Free Worlds League
Avior;-116,865;-163,191;Free Worlds League
Bayindir;-242,749;-296,299;Free Worlds League
Bismarck;-245,316;-264,984;Free Worlds League
Cameron (FWL);-157,697;-196,793;Free Worlds League
Chagos;-263,651;-226,229;Free Worlds League
Ellsworth;-210,428;-239,708;Free Worlds League
Fadiffolu;-243,532;-242,779;Free Worlds League
Faleolo;-188,224;-200,359;Free Worlds League
Futuna;-209,634;-190,845;Free Worlds League
Harmony;-141,639;-170,624;Free Worlds League
Hellos Minor;-185,483;-180,968;Free Worlds League
Hongqiao;-227,178;-232,669;Free Worlds League
Howrah;-219,753;-279,253;Free Worlds League
Katlehong;-217,664;-252,098;Free Worlds League
Keeling;-173,754;-217,409;Free Worlds League
Köln;-150,073;-153,989;No record
Lengkong;-239,073;-259,035;Free Worlds League
Mankova;-253,057;-272,015;Free Worlds League
Muscida;-139,559;-182,321;Free Worlds League
Ngake;-173,952;-198,575;Free Worlds League
Sharqah;-220,744;-292,137;Free Worlds League
Sparta;-219,536;-207,587;No record
Tiber;-123,801;-147,432;Free Worlds League
Tuamotu;-235,214;-185,686;Free Worlds League
Wallis;-198,832;-193,619;Free Worlds League
Wilkes;-212,210;-273,508;Free Worlds League
Regulus;-152,066;-180,024;Free Worlds League
Cree;-189,457;-247,497;No record
Diass;-171,376;-256,954;Free Worlds League
Fieferana;-172,962;-268,848;Free Worlds League
Hindmarsh;-195,462;-271,724;Free Worlds League
Olafsvik;-176,532;-239,114;Free Worlds League
Vosloorus;-198,534;-255,666;Free Worlds League
Cerignola;-328,010;-286,324;No record
Campoleone;-299,830;-291,844;Free Worlds League
Gatchina;-270,887;-295,212;Free Worlds League
Izmir;-340,859;-268,167;No record
Negushevo;-286,954;-273,801;Free Worlds League
Stettin;-341,976;-294,981;No record
Tematagi;-270,897;-266,564;Free Worlds League
Tohelet;-292,893;-263,992;Free Worlds League
Lesnovo;-315,400;-266,860;Free Worlds League
Adhafera;-105,278;-51,227;Free Worlds League
Bainsville;-141,443;-83,285;Free Worlds League
Bedeque;-124,593;-77,338;Free Worlds League
Grobin;-98,678;-68,207;No record
Helm;-133,614;-58,208;Free Worlds League
Merak;-119,439;-62,342;Free Worlds League
Tania Australis;-140,651;-64,669;Free Worlds League
Tania Borealis;-106,755;-52,519;Free Worlds League
Stewart;-119,184;-51,936;Free Worlds League
Apsalar;-121,355;562,115;No record
Beauvais;-500,213;204,073;No record
Bremen;-472,113;338,415;No record
Caillinius;-130,967;540,409;No record
Ceram;-518,535;171,094;No record
Ceuta;-538,748;199,654;No record
Choex;-454,406;-44,649;No record
Cilvituk;-493,401;225,665;No record
Derby;-488,478;275,331;No record
Erdvynn;-453,557;-21,346;No record
Fallen Stars;-479,141;38,716;No record
Farcry;-485,097;248,963;No record
Findal;-523,537;258,924;No record
Gorgon;-547,280;267,571;No record
